,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,レールウェイ(フロント),スチーマーライン(ポート),スチーマーライン(ハーバー),スチーマーライン(ロスト),スチーマーライン(フロント),ビッグシティ・ヴィークル,曜日_数値,曜日
179,2023-08-04 17:45:00,125,95,45,60,55,45,25,40,20,30,50,45,5,0,5,10,10,25,15,10,15,15,15,5,5,0,4,Friday
180,2023-08-04 18:00:00,125,110,45,60,50,45,25,35,25,30,60,35,5,0,5,20,10,20,15,10,10,10,15,5,5,0,4,Friday
181,2023-08-04 18:15:00,100,105,45,0,45,50,25,35,20,0,50,35,5,0,5,20,10,20,15,10,15,10,0,0,0,0,4,Friday
182,2023-08-04 18:30:00,90,105,60,0,55,45,25,35,20,0,30,35,5,0,5,20,10,25,20,15,20,15,0,0,0,0,4,Friday
183,2023-08-04 18:45:00,100,100,60,0,55,45,15,35,20,0,30,35,5,0,5,20,15,20,20,15,15,15,0,20,20,0,4,Friday
184,2023-08-04 19:00:00,95,95,60,0,60,50,15,15,30,0,50,30,5,0,5,20,15,20,15,15,10,15,0,20,20,0,4,Friday
185,2023-08-04 19:15:00,85,85,55,0,50,45,15,15,20,0,50,25,5,0,5,20,15,20,10,15,5,15,0,20,20,0,4,Friday
186,2023-08-04 19:30:00,80,70,50,0,35,40,25,20,5,0,30,25,5,0,5,20,10,20,10,5,20,15,0,20,20,0,4,Friday
187,2023-08-04 19:45:00,70,65,45,15,25,15,25,30,5,0,20,20,5,0,5,10,10,15,5,5,20,15,0,20,20,0,4,Friday
188,2023-08-04 20:00:00,65,45,45,25,10,15,25,30,5,0,15,5,5,0,5,5,10,10,5,5,20,20,0,20,20,0,4,Friday
189,2023-08-04 20:15:00,55,35,35,30,5,5,20,20,5,0,15,5,5,0,5,5,5,10,5,5,20,15,0,20,20,0,4,Friday
190,2023-08-04 20:30:00,0,30,30,30,5,10,20,20,5,0,15,5,5,0,5,5,5,5,5,5,5,5,0,20,20,0,4,Friday
191,2023-08-04 20:45:00,0,0,0,0,10,5,0,25,5,0,15,5,5,0,5,5,5,5,5,5,5,5,0,0,0,0,4,Friday
192,2023-08-05 09:00:00,130,140,50,55,5,5,0,20,5,0,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,5,Saturday
193,2023-08-05 09:15:00,140,140,60,60,10,5,0,15,10,0,15,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,5,Saturday
194,2023-08-05 09:30:00,140,140,65,65,40,25,0,15,20,0,20,20,0,0,5,5,5,5,5,5,5,5,5,5,0,0,5,Saturday
195,2023-08-05 09:45:00,140,130,65,55,45,40,0,20,15,0,20,45,0,0,5,5,5,5,5,10,5,5,5,5,0,0,5,Saturday
196,2023-08-05 10:00:00,120,90,60,50,40,40,15,20,15,0,40,45,5,0,5,5,5,10,5,10,5,5,5,5,0,0,5,Saturday
197,2023-08-05 10:15:00,90,75,75,55,40,25,25,20,25,0,60,50,5,0,5,10,5,10,5,15,5,5,5,5,0,0,5,Saturday
198,2023-08-05 10:30:00,80,70,40,50,40,25,25,20,25,0,50,40,5,0,5,10,5,20,10,15,5,5,5,5,0,0,5,Saturday
199,2023-08-05 10:45:00,80,70,35,55,35,25,25,30,35,0,30,30,5,0,5,15,5,20,15,10,5,5,5,5,0,0,5,Saturday
200,2023-08-05 11:00:00,90,70,40,55,30,35,25,30,30,0,20,15,5,0,5,15,5,15,10,15,5,5,5,5,0,5,5,Saturday
201,2023-08-05 11:15:00,80,70,40,55,30,35,15,20,30,0,30,20,5,0,5,15,5,15,10,15,5,5,5,5,0,5,5,Saturday
202,2023-08-05 11:30:00,75,50,30,45,30,35,30,30,30,0,40,25,5,0,5,15,5,20,15,10,5,5,5,5,0,5,5,Saturday
203,2023-08-05 11:45:00,75,55,35,40,40,35,15,20,30,0,30,30,5,0,5,10,5,20,15,10,5,5,5,5,0,5,5,Saturday
204,2023-08-05 12:00:00,75,55,40,40,30,35,20,20,30,0,20,30,5,0,5,10,5,20,25,10,10,5,5,5,5,5,5,Saturday
205,2023-08-05 12:15:00,85,65,40,40,30,25,20,20,30,0,30,30,5,0,5,10,5,20,20,10,5,5,5,5,5,5,5,Saturday
206,2023-08-05 12:30:00,80,60,40,40,30,15,25,20,30,0,30,25,5,0,5,10,5,20,15,10,5,10,5,5,5,5,5,Saturday
207,2023-08-05 12:45:00,75,75,40,40,20,20,20,15,30,0,30,25,5,0,5,10,5,20,15,10,10,10,5,5,5,5,5,Saturday
208,2023-08-05 13:00:00,70,75,35,45,20,20,20,30,25,0,30,25,5,0,5,10,10,20,15,10,10,10,5,5,5,5,5,Saturday
209,2023-08-05 13:15:00,70,75,35,45,20,25,25,20,20,0,30,25,5,0,5,10,5,20,15,10,15,10,5,5,5,5,5,Saturday
210,2023-08-05 13:30:00,80,60,25,40,30,25,20,15,15,0,30,25,5,0,5,10,5,20,10,10,20,10,5,5,5,5,5,Saturday
211,2023-08-05 13:45:00,75,75,30,35,30,30,25,30,20,0,30,25,5,0,5,5,5,15,15,10,20,10,5,5,5,5,5,Saturday
212,2023-08-05 14:00:00,80,75,30,35,30,30,25,20,15,0,40,25,5,0,5,10,5,25,15,15,20,10,5,5,5,5,5,Saturday
213,2023-08-05 14:15:00,80,70,30,35,25,25,15,20,15,0,20,25,5,0,5,10,5,25,25,15,10,5,5,5,5,5,5,Saturday
214,2023-08-05 14:30:00,70,65,35,35,20,25,15,25,15,5,30,25,5,0,5,5,5,25,20,10,10,5,5,5,5,5,5,Saturday
215,2023-08-05 14:45:00,70,65,35,45,15,20,20,25,10,5,30,25,5,0,5,5,5,20,10,10,10,5,5,5,5,5,5,Saturday
216,2023-08-05 15:00:00,60,70,40,35,20,20,20,20,15,5,40,25,5,0,5,10,5,20,10,10,20,5,5,5,5,5,5,Saturday
217,2023-08-05 15:15:00,80,75,30,30,30,25,25,15,15,10,40,25,5,0,5,10,10,20,15,5,20,5,5,5,5,5,5,Saturday
218,2023-08-05 15:30:00,95,80,25,30,30,30,25,30,10,10,40,30,5,0,5,10,10,20,15,5,15,10,5,5,5,5,5,Saturday
219,2023-08-05 15:45:00,95,80,30,40,35,25,15,35,10,10,30,40,5,0,5,10,10,20,15,5,5,15,5,5,5,5,5,Saturday
220,2023-08-05 16:00:00,85,75,30,50,35,25,15,15,10,15,30,40,5,0,5,10,15,25,15,10,5,20,5,5,5,5,5,Saturday
221,2023-08-05 16:15:00,80,75,30,50,35,25,15,20,10,0,30,40,5,0,5,10,5,20,15,10,5,15,0,0,0,5,5,Saturday
222,2023-08-05 16:30:00,70,60,30,25,35,25,20,20,5,0,20,25,5,0,5,10,5,20,15,5,5,10,0,0,0,5,5,Saturday
223,2023-08-05 16:45:00,65,50,20,20,35,20,25,30,5,0,20,25,5,0,5,10,5,20,15,5,5,10,0,0,0,10,5,Saturday
224,2023-08-05 17:00:00,75,70,35,25,35,20,25,30,5,10,25,25,5,0,5,10,5,20,15,5,20,10,5,5,5,0,5,Saturday
225,2023-08-05 17:15:00,95,65,25,35,30,20,15,30,15,20,30,30,5,0,5,5,5,10,15,5,20,10,5,5,5,0,5,Saturday
226,2023-08-05 17:30:00,100,50,20,35,30,20,15,30,15,20,30,30,5,0,5,5,10,15,10,5,15,5,5,5,5,0,5,Saturday
227,2023-08-05 17:45:00,90,60,20,25,30,25,15,20,15,20,30,30,5,0,5,10,10,15,10,5,15,10,5,5,5,0,5,Saturday
228,2023-08-05 18:00:00,75,55,20,20,30,15,15,15,15,20,30,30,5,0,5,10,10,15,10,5,10,10,5,5,5,0,5,Saturday
229,2023-08-05 18:15:00,75,55,20,20,30,10,25,20,15,0,20,30,5,0,5,5,5,15,10,5,10,5,5,0,0,0,5,Saturday
230,2023-08-05 18:30:00,70,70,30,20,20,15,25,35,10,0,20,15,5,0,5,5,10,10,10,5,15,10,0,20,20,0,5,Saturday
231,2023-08-05 18:45:00,80,60,30,25,20,15,20,15,5,0,20,15,5,0,5,5,5,10,10,5,15,10,0,20,20,0,5,Saturday
232,2023-08-05 19:00:00,80,50,25,0,20,15,20,15,5,0,20,10,5,0,5,5,5,10,5,5,10,10,0,20,20,0,5,Saturday
233,2023-08-05 19:15:00,70,45,25,0,25,20,20,15,5,0,20,15,5,0,5,5,5,10,5,5,5,5,0,20,20,0,5,Saturday
234,2023-08-05 19:30:00,75,40,30,0,25,20,20,15,5,0,20,10,5,0,5,5,5,10,5,5,5,5,0,20,20,0,5,Saturday
235,2023-08-05 19:45:00,75,40,20,0,15,10,20,15,5,0,15,5,5,0,5,5,5,10,5,5,5,10,0,20,20,0,5,Saturday
236,2023-08-05 20:00:00,75,35,20,0,5,5,20,15,5,0,15,5,5,0,5,5,5,5,5,5,5,10,0,20,20,0,5,Saturday
237,2023-08-05 20:15:00,40,30,15,0,5,5,20,15,5,0,15,5,5,0,5,5,5,5,5,5,5,5,0,20,20,0,5,Saturday
238,2023-08-05 20:30:00,40,30,15,5,5,5,20,15,5,0,15,5,5,0,5,5,5,5,5,5,5,5,0,20,20,0,5,Saturday
239,2023-08-05 20:45:00,0,0,15,25,5,5,0,20,5,0,15,5,5,0,5,5,5,5,5,5,5,5,0,20,0,0,5,Saturday
240,2023-08-06 09:00:00,5,100,30,40,5,5,0,15,5,5,15,10,0,0,5,5,5,5,0,0,5,5,5,5,0,0,6,Sunday
241,2023-08-06 09:15:00,125,100,45,40,5,5,0,20,5,5,15,10,0,0,5,5,5,5,0,0,5,5,5,5,0,0,6,Sunday
242,2023-08-06 09:30:00,120,90,45,55,20,10,0,20,5,5,20,25,0,0,5,5,5,5,5,5,5,5,5,5,0,0,6,Sunday
243,2023-08-06 09:45:00,110,90,45,60,25,25,0,20,15,10,30,25,0,0,5,5,5,15,10,5,5,5,5,5,0,0,6,Sunday
244,2023-08-06 10:00:00,100,100,65,55,50,30,5,30,15,5,40,20,5,0,5,5,5,15,10,10,5,5,0,0,0,0,6,Sunday
245,2023-08-06 10:15:00,95,85,40,50,60,35,20,30,15,0,30,25,5,0,5,5,5,15,10,5,10,5,5,5,0,0,6,Sunday
246,2023-08-06 10:30:00,85,70,30,50,45,40,20,25,25,0,30,35,5,0,5,10,5,10,10,10,10,5,5,5,0,0,6,Sunday
247,2023-08-06 10:45:00,75,75,30,45,45,40,25,35,25,0,30,35,5,0,5,10,10,20,10,10,15,5,5,5,0,0,6,Sunday
248,2023-08-06 11:00:00,70,55,35,45,40,35,15,15,30,0,40,35,5,0,5,10,10,20,15,10,10,5,5,5,0,5,6,Sunday
249,2023-08-06 11:15:00,70,40,35,45,40,35,15,20,35,0,40,40,5,0,5,10,5,20,15,10,5,5,5,5,0,5,6,Sunday
250,2023-08-06 11:30:00,75,40,25,45,25,30,15,20,35,0,40,35,5,0,5,10,5,20,15,15,5,5,5,5,0,5,6,Sunday
251,2023-08-06 11:45:00,70,55,25,40,20,20,20,20,30,0,30,35,5,0,5,10,5,20,15,15,5,5,5,5,0,5,6,Sunday
252,2023-08-06 12:00:00,70,60,25,35,30,20,25,20,25,0,30,20,5,0,5,10,5,20,15,10,5,5,5,5,5,5,6,Sunday
253,2023-08-06 12:15:00,70,55,35,30,30,20,25,30,25,0,20,20,5,0,5,10,5,20,10,10,10,5,5,5,5,5,6,Sunday
254,2023-08-06 12:30:00,80,55,45,40,30,25,15,30,25,0,30,20,5,0,5,10,5,20,15,10,10,10,5,5,5,5,6,Sunday
255,2023-08-06 12:45:00,70,55,30,35,30,25,15,15,20,5,30,20,5,0,5,10,5,20,15,10,10,5,5,5,5,5,6,Sunday
256,2023-08-06 13:00:00,70,55,25,35,35,25,15,15,20,5,35,20,5,0,5,10,5,20,20,15,5,5,5,5,5,5,6,Sunday
257,2023-08-06 13:15:00,65,55,25,35,35,20,20,20,20,5,30,20,5,0,5,10,5,20,20,15,5,5,5,5,5,5,6,Sunday
258,2023-08-06 13:30:00,75,45,25,35,30,15,20,20,15,5,30,20,5,0,5,10,5,25,25,15,20,5,5,5,5,5,6,Sunday
259,2023-08-06 13:45:00,80,45,30,35,30,25,25,35,10,5,30,20,5,0,5,10,5,25,20,10,15,5,5,5,5,5,6,Sunday
260,2023-08-06 14:00:00,75,50,30,40,30,20,25,20,10,5,30,20,5,0,5,15,5,25,20,15,10,15,5,5,5,5,6,Sunday
261,2023-08-06 14:15:00,75,55,25,35,20,20,20,30,10,5,30,25,5,0,5,10,5,25,15,15,5,10,5,5,5,5,6,Sunday
262,2023-08-06 14:30:00,75,60,25,30,25,20,20,30,15,5,40,25,5,0,5,15,5,15,15,15,10,10,5,5,5,5,6,Sunday
263,2023-08-06 14:45:00,80,60,20,35,25,15,20,15,10,5,40,15,5,0,5,5,5,25,20,15,10,10,5,5,5,5,6,Sunday
264,2023-08-06 15:00:00,80,70,25,35,30,25,20,30,5,5,40,20,5,0,5,5,10,25,20,15,15,5,5,15,5,5,6,Sunday
265,2023-08-06 15:15:00,80,60,35,35,30,40,20,30,10,5,40,25,5,0,5,10,10,25,20,15,10,5,5,15,5,5,6,Sunday
266,2023-08-06 15:30:00,85,65,35,45,35,25,30,15,10,15,40,20,5,0,5,15,10,20,20,10,10,5,5,15,5,5,6,Sunday
267,2023-08-06 15:45:00,85,65,35,45,35,20,20,20,10,20,40,5,5,0,5,15,10,20,20,15,15,15,5,15,5,5,6,Sunday
268,2023-08-06 16:00:00,85,65,35,0,40,5,20,20,5,5,45,5,5,0,5,5,5,25,20,15,15,20,5,15,5,5,6,Sunday
269,2023-08-06 16:15:00,70,60,35,0,55,15,25,20,10,5,30,5,5,0,5,5,5,25,20,15,15,20,5,0,0,5,6,Sunday
270,2023-08-06 16:30:00,70,60,30,0,40,35,25,20,10,0,30,15,5,0,5,10,5,25,20,10,15,20,0,0,0,5,6,Sunday
271,2023-08-06 16:45:00,85,60,30,0,20,40,20,30,20,0,40,20,5,0,5,10,5,25,10,10,5,10,0,0,0,5,6,Sunday
272,2023-08-06 17:00:00,95,65,30,0,40,35,25,15,5,0,40,15,5,0,5,15,5,15,10,5,10,5,5,0,0,0,6,Sunday
273,2023-08-06 17:15:00,90,70,35,10,40,30,15,30,10,20,30,10,5,0,5,15,10,15,25,5,15,5,10,5,5,0,6,Sunday
274,2023-08-06 17:30:00,85,70,35,40,35,25,15,20,5,15,30,10,5,0,5,10,10,15,15,5,5,5,10,5,5,0,6,Sunday
275,2023-08-06 17:45:00,80,60,25,45,35,25,20,20,5,15,30,10,5,0,5,10,10,15,10,5,5,5,5,5,5,0,6,Sunday
276,2023-08-06 18:00:00,70,45,15,40,30,25,20,20,5,20,30,10,5,0,5,10,10,15,10,5,5,5,5,5,5,0,6,Sunday
277,2023-08-06 18:15:00,60,40,15,40,25,25,25,20,5,0,30,10,5,0,5,5,10,10,10,5,5,5,0,0,0,0,6,Sunday
278,2023-08-06 18:30:00,60,55,35,35,20,25,15,20,5,0,30,5,5,0,5,10,10,10,10,5,15,10,0,0,0,0,6,Sunday
279,2023-08-06 18:45:00,80,55,30,40,20,25,15,20,5,0,30,0,5,0,5,5,10,10,5,5,15,15,0,20,20,0,6,Sunday
280,2023-08-06 19:00:00,85,55,20,40,25,25,20,15,5,0,25,0,5,0,5,10,10,10,5,5,5,15,0,20,20,0,6,Sunday
281,2023-08-06 19:15:00,70,50,15,40,25,20,25,15,5,0,25,0,5,0,5,10,10,10,10,5,5,15,0,20,20,0,6,Sunday
282,2023-08-06 19:30:00,45,45,25,25,15,10,25,20,5,0,25,0,5,0,5,10,10,10,5,5,5,10,0,20,20,0,6,Sunday
283,2023-08-06 19:45:00,40,45,20,20,5,10,25,20,5,0,25,0,5,0,5,5,5,10,5,5,5,10,0,20,20,0,6,Sunday
284,2023-08-06 20:00:00,40,35,15,20,5,5,15,15,5,0,15,5,5,0,5,5,5,5,5,5,5,5,0,20,20,0,6,Sunday
285,2023-08-06 20:15:00,40,30,15,10,5,5,15,20,5,0,15,5,5,0,5,5,5,5,5,5,5,5,0,20,20,0,6,Sunday
286,2023-08-06 20:30:00,35,30,15,10,5,5,15,20,5,0,15,5,5,0,5,5,5,5,5,5,5,5,0,20,20,0,6,Sunday
287,2023-08-06 20:45:00,0,0,20,25,10,5,0,15,5,0,15,5,5,0,0,5,5,5,5,5,5,5,0,20,0,0,6,Sunday
288,2023-08-07 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Monday
289,2023-08-07 09:15:00,130,100,55,60,15,20,0,20,5,0,0,10,0,0,5,5,5,5,0,0,5,5,5,5,0,0,0,Monday
290,2023-08-07 09:30:00,150,95,65,60,45,40,0,15,15,0,0,20,0,0,5,10,5,10,5,5,5,5,10,5,0,0,0,Monday
291,2023-08-07 09:45:00,150,115,70,70,70,50,0,25,30,0,5,40,0,0,5,10,5,15,15,10,10,5,15,5,0,0,0,Monday
292,2023-08-07 10:00:00,140,120,70,85,70,60,5,35,40,0,40,45,5,0,5,15,10,25,15,20,20,5,0,0,0,0,0,Monday
293,2023-08-07 10:15:00,140,120,70,0,70,60,15,35,70,0,40,45,5,0,5,20,10,20,15,20,20,5,0,0,0,0,0,Monday
294,2023-08-07 10:30:00,120,120,75,0,75,60,20,45,60,0,60,45,5,0,5,20,10,30,25,20,20,10,0,0,0,0,0,Monday
295,2023-08-07 10:45:00,80,110,75,0,70,55,25,45,60,0,55,45,5,0,5,25,15,35,25,25,30,5,0,0,0,0,0,Monday
296,2023-08-07 11:00:00,85,100,85,0,70,60,50,50,50,0,80,45,5,0,5,30,15,40,25,25,15,5,0,0,0,5,0,Monday
297,2023-08-07 11:15:00,105,90,85,0,70,60,50,35,50,0,80,50,5,0,5,30,20,35,30,25,15,5,5,5,0,5,0,Monday
298,2023-08-07 11:30:00,105,60,75,0,65,60,15,30,45,0,50,45,5,0,5,30,20,35,35,25,15,5,10,5,0,5,0,Monday
299,2023-08-07 11:45:00,105,60,65,25,60,65,25,30,40,0,50,45,5,0,5,30,20,40,30,25,10,5,10,5,0,5,0,Monday
300,2023-08-07 12:00:00,110,60,65,70,60,55,25,30,45,0,40,45,5,0,5,30,20,40,25,25,15,5,10,5,5,5,0,Monday
301,2023-08-07 12:15:00,100,120,65,90,55,55,30,35,45,0,50,45,5,0,5,30,20,35,25,25,20,15,10,5,5,5,0,Monday
302,2023-08-07 12:30:00,90,120,65,85,55,45,35,35,35,0,50,40,5,0,5,20,20,35,25,25,15,15,10,5,5,5,0,Monday
303,2023-08-07 12:45:00,90,120,65,90,50,45,35,40,40,0,50,45,5,0,5,20,20,40,25,20,15,15,10,5,5,5,0,Monday
304,2023-08-07 13:00:00,100,110,65,100,65,45,35,30,40,0,40,45,5,0,5,30,10,35,25,25,15,10,10,5,5,5,0,Monday
305,2023-08-07 13:15:00,105,90,70,100,65,40,40,30,40,0,40,45,5,0,5,25,10,35,25,25,15,10,10,5,5,5,0,Monday
306,2023-08-07 13:30:00,110,75,70,95,0,45,30,35,40,0,40,50,5,0,5,25,10,40,25,25,25,15,10,5,5,5,0,Monday
307,2023-08-07 13:45:00,95,85,70,95,0,65,30,35,35,0,60,45,5,0,5,25,15,40,30,25,20,15,20,15,10,5,0,Monday
308,2023-08-07 14:00:00,95,85,70,90,0,70,30,35,30,0,70,45,5,0,10,25,15,40,35,25,20,15,20,20,5,5,0,Monday
309,2023-08-07 14:15:00,85,85,80,90,0,80,30,35,40,0,70,50,5,0,10,30,15,35,30,25,20,20,20,20,5,5,0,Monday
310,2023-08-07 14:30:00,100,115,80,110,0,80,35,30,45,0,70,50,5,0,10,30,20,40,30,25,15,20,20,20,5,5,0,Monday
311,2023-08-07 14:45:00,130,100,70,110,0,80,40,45,45,0,70,45,5,0,10,20,15,40,30,25,15,15,20,20,5,5,0,Monday
312,2023-08-07 15:00:00,120,100,70,90,0,80,45,45,45,0,70,40,5,0,5,25,15,40,30,25,30,15,20,15,5,5,0,Monday
313,2023-08-07 15:15:00,100,80,70,95,20,65,45,45,45,0,50,40,5,0,5,35,15,40,30,25,15,15,20,5,10,5,0,Monday
314,2023-08-07 15:30:00,100,80,70,90,90,50,35,30,45,5,40,45,5,0,5,30,20,35,25,25,15,15,20,10,10,5,0,Monday
315,2023-08-07 15:45:00,95,70,70,90,110,50,35,35,40,5,50,45,5,0,5,25,20,35,25,25,15,20,5,15,5,5,0,Monday
316,2023-08-07 16:00:00,95,100,65,90,110,45,35,35,35,10,50,45,5,0,5,25,15,35,25,20,5,15,5,0,5,5,0,Monday
317,2023-08-07 16:15:00,100,100,60,85,90,50,30,35,40,10,50,45,5,0,5,20,10,35,25,15,5,20,0,0,0,5,0,Monday
318,2023-08-07 16:30:00,100,100,60,80,100,55,35,30,40,0,50,35,5,0,5,25,10,35,15,15,5,20,0,0,0,5,0,Monday
319,2023-08-07 16:45:00,100,95,60,80,100,60,35,20,40,0,50,35,5,0,5,20,15,25,15,15,10,20,0,0,0,5,0,Monday
320,2023-08-07 17:00:00,110,85,65,85,100,55,35,30,35,0,25,30,5,0,5,20,15,25,15,15,20,15,0,0,0,0,0,Monday
321,2023-08-07 17:15:00,110,90,70,85,100,50,35,30,30,15,30,35,5,0,5,20,10,20,25,15,20,20,10,5,5,0,0,Monday
322,2023-08-07 17:30:00,120,105,75,85,100,45,15,40,35,20,50,35,5,0,5,25,10,20,25,15,15,20,15,5,5,0,0,Monday
323,2023-08-07 17:45:00,120,110,75,85,80,55,20,30,35,30,50,35,5,0,5,25,10,20,20,10,15,15,10,5,5,0,0,Monday
324,2023-08-07 18:00:00,130,100,70,85,90,60,25,30,30,25,50,45,5,0,5,20,10,20,20,5,10,10,10,5,5,0,0,Monday
325,2023-08-07 18:15:00,130,85,75,80,90,60,30,30,25,0,30,45,5,0,5,25,15,20,20,15,15,15,0,0,0,0,0,Monday
326,2023-08-07 18:30:00,105,90,70,95,80,55,25,30,25,0,40,40,5,0,5,20,15,20,20,15,20,15,0,0,0,0,0,Monday
327,2023-08-07 18:45:00,105,90,65,75,70,50,15,35,25,0,60,35,5,0,5,20,15,20,20,15,15,15,0,20,20,0,0,Monday
328,2023-08-07 19:00:00,100,80,65,65,50,50,20,20,20,0,50,35,5,0,5,20,15,20,15,15,10,15,0,20,20,0,0,Monday
329,2023-08-07 19:15:00,100,70,50,65,50,45,25,20,15,0,50,35,5,0,5,15,10,20,5,10,5,10,0,20,20,0,0,Monday
330,2023-08-07 19:30:00,85,60,60,65,50,35,25,15,10,0,20,35,5,0,5,15,10,20,10,10,5,10,0,20,20,0,0,Monday
331,2023-08-07 19:45:00,75,50,45,55,55,30,15,15,5,0,20,25,5,0,5,10,10,20,5,5,5,15,0,20,20,0,0,Monday
332,2023-08-07 20:00:00,70,50,40,40,55,20,15,20,5,0,15,10,5,0,5,5,5,15,5,5,5,10,0,20,20,0,0,Monday
333,2023-08-07 20:15:00,0,40,40,35,50,20,20,20,5,0,15,5,5,0,5,5,5,10,5,5,5,5,0,20,20,0,0,Monday
334,2023-08-07 20:30:00,0,40,40,40,40,10,25,15,5,0,15,5,5,0,5,5,5,10,5,5,5,5,0,20,0,0,0,Monday
335,2023-08-07 20:45:00,0,0,0,0,0,0,0,20,10,0,20,5,5,0,5,5,5,5,5,5,5,5,0,20,0,0,0,Monday
336,2023-08-08 09:00:00,130,120,55,70,5,5,0,15,5,5,15,5,0,0,5,5,5,5,0,0,10,5,5,5,0,0,1,Tuesday
337,2023-08-08 09:15:00,140,120,70,70,10,15,0,20,10,5,20,5,0,0,5,5,5,5,0,0,5,5,5,5,0,0,1,Tuesday
338,2023-08-08 09:30:00,140,130,70,65,45,40,0,20,20,5,30,40,0,0,5,5,5,15,10,5,5,5,5,5,0,0,1,Tuesday
339,2023-08-08 09:45:00,140,130,70,70,75,40,0,35,30,0,40,30,0,0,5,5,15,15,10,5,10,5,5,5,0,0,1,Tuesday
340,2023-08-08 10:00:00,125,120,70,75,85,55,15,40,50,0,50,45,5,0,5,20,10,25,25,20,15,5,5,5,0,0,1,Tuesday
341,2023-08-08 10:15:00,110,115,70,80,75,60,20,50,60,0,60,50,5,0,5,20,10,25,30,15,20,5,5,5,0,0,1,Tuesday
342,2023-08-08 10:30:00,95,85,60,90,70,55,20,50,45,0,50,50,5,0,5,25,20,30,25,25,25,5,5,5,0,0,1,Tuesday
343,2023-08-08 10:45:00,95,85,60,80,70,50,20,35,45,0,50,50,5,0,5,25,20,35,35,25,25,5,20,5,0,0,1,Tuesday
344,2023-08-08 11:00:00,110,80,60,80,55,50,30,30,0,0,40,50,5,0,5,25,15,40,30,20,20,5,15,5,0,5,1,Tuesday
345,2023-08-08 11:15:00,100,90,70,90,50,50,45,35,0,0,40,50,5,0,5,25,20,40,30,30,20,10,10,5,0,5,1,Tuesday
346,2023-08-08 11:30:00,100,90,70,90,50,45,30,50,0,0,40,50,5,0,5,30,20,40,30,25,0,0,15,5,0,5,1,Tuesday
347,2023-08-08 11:45:00,95,100,70,80,60,55,35,30,0,0,60,50,5,0,5,30,20,40,20,25,0,0,15,5,0,5,1,Tuesday
348,2023-08-08 12:00:00,95,100,70,75,75,45,35,30,0,0,80,0,5,0,5,30,20,40,30,20,0,0,15,5,5,5,1,Tuesday
349,2023-08-08 12:15:00,95,90,70,75,75,45,40,35,0,0,80,0,5,0,5,30,20,40,30,25,0,0,15,5,5,5,1,Tuesday
350,2023-08-08 12:30:00,100,90,65,80,65,60,50,35,0,0,70,0,5,0,5,30,20,35,25,25,0,0,5,15,5,5,1,Tuesday
351,2023-08-08 12:45:00,100,75,70,80,75,60,45,45,0,5,60,0,5,0,10,30,15,40,25,20,0,0,5,10,5,5,1,Tuesday
352,2023-08-08 13:00:00,100,80,70,75,75,60,50,45,10,5,50,35,5,0,5,35,20,40,25,25,0,0,5,10,5,5,1,Tuesday
353,2023-08-08 13:15:00,110,90,65,75,75,55,35,35,35,5,50,40,10,0,5,25,20,35,25,25,0,0,5,10,5,5,1,Tuesday
354,2023-08-08 13:30:00,110,95,65,75,75,55,25,35,50,0,50,50,5,0,5,25,10,35,25,25,20,10,5,10,5,5,1,Tuesday
355,2023-08-08 13:45:00,110,85,65,80,75,55,35,35,55,0,50,50,5,0,5,20,15,40,25,25,25,15,5,15,5,5,1,Tuesday
356,2023-08-08 14:00:00,90,95,60,85,75,50,35,35,50,0,60,50,5,0,5,20,15,40,30,20,25,20,5,10,20,5,1,Tuesday
357,2023-08-08 14:15:00,85,100,60,90,65,50,30,35,45,0,60,50,5,0,5,25,15,35,30,20,20,20,5,5,15,5,1,Tuesday
358,2023-08-08 14:30:00,100,100,60,80,65,55,25,35,50,0,60,50,5,0,5,30,10,35,25,25,20,20,5,5,10,5,1,Tuesday
359,2023-08-08 14:45:00,100,100,70,80,60,55,20,40,40,0,60,50,5,0,5,25,10,40,25,25,25,20,5,5,10,5,1,Tuesday
360,2023-08-08 15:00:00,100,95,70,80,65,50,40,40,35,0,55,50,5,0,5,25,10,35,25,25,25,20,5,10,10,5,1,Tuesday
361,2023-08-08 15:15:00,105,85,70,80,70,50,40,30,50,0,60,50,5,0,5,25,15,35,25,25,20,20,5,10,10,5,1,Tuesday
362,2023-08-08 15:30:00,105,90,60,70,70,55,40,45,55,0,60,50,5,0,5,30,20,35,25,20,20,25,10,15,10,5,1,Tuesday
363,2023-08-08 15:45:00,105,90,55,60,75,50,40,35,55,5,60,55,5,0,5,30,20,35,30,20,25,25,10,15,10,5,1,Tuesday
